utt_id,session,speaker_id,emotion_angry,emotion_happy,emotion_neutral,emotion_sad,arousal,valence,pitch_mean,pitch_std,energy_mean,energy_std,speech_ratio,speaking_rate,pause_count,pause_ratio,duration,stress,frustration,urgency,escalation_risk
Ses01M_script01_3_F023,1,Ses01_F,0.0047615375369787,0.0658533498644828,0.2167022675275802,0.7126827836036682,-0.3297391235828399,-0.0975393280386924,68.30309103095415,3.4462619995608854,0.0064657474867999,0.0054716253653168,0.7941176470588235,3.240834514887584,6.0,0.2058823529411765,2.1599375,0.0043023044621804726,0.00721937314956449,0.08646795067470522,0.0057608388058724815
Ses01M_script01_3_F024,1,Ses01_F,0.0243313573300838,0.0355619005858898,0.8607950806617737,0.079311616718769,-0.3289967179298401,-0.0860183984041214,119.52942095755031,62.10552824341069,0.0077993110753595,0.0108624771237373,0.3820224719101123,1.413458777799863,5.0,0.6179775280898876,2.8299375,0.004905110779509414,0.022527291244477967,0.05150057704886422,0.013716201011993692
Ses01M_script01_3_F025,1,Ses01_F,0.0005669100792147,0.0127632115036249,0.0230012983083724,0.9636685848236084,-0.2840605974197387,-0.4045201539993286,84.66958545834758,49.37102140082616,0.0042602475732564,0.0018455407116562,0.99009900990099,2.4911932426383294,1.0,0.0099009900990099,3.2113125,0.04280475992709398,0.06690545254386962,0.06115995068103075,0.0548551062354818
Ses01M_script01_3_F026,1,Ses01_F,0.0078044757246971,0.0527946054935455,0.7481030225753784,0.1912979185581207,-0.3510803282260895,-0.0369475558400154,132.7883654216589,63.76173132593169,0.0099554248154163,0.0097950734198093,0.4128440366972477,1.724168896711507,4.0,0.5871559633027523,3.4799375,0.004448588893865235,0.030562726082280278,0.06928753005340695,0.017505657488072757
Ses01M_script01_3_F027,1,Ses01_F,0.0058881491422653,0.0219668895006179,0.047915369272232,0.9242295622825624,-0.146954745054245,-0.2840267419815063,128.94794807356,57.59555784311789,0.0141735831275582,0.0169421713799238,0.391304347826087,1.2485811577752552,6.0,0.6086956521739131,8.81,0.010294729064480635,0.05600897242256905,0.0574284955568146,0.03315185074352484
Ses01M_script01_3_F028,1,Ses01_F,0.000733386259526,0.0041854009032249,0.0143433753401041,0.9807378649711608,-0.1553413271903991,-0.4692244231700897,164.54498361580548,83.81552760208834,0.0184267312288284,0.0215802397578954,0.4038461538461538,1.2070916635231987,4.0,0.5961538461538461,6.6275,0.004054702227585949,0.020152073647477665,0.05807139872340486,0.012103387937531806
Ses01M_script01_3_F029,1,Ses01_F,0.0049261767417192,0.0414248779416084,0.1778338998556137,0.7758150696754456,-0.2477854192256927,-0.1858972012996673,185.18156057962804,110.61202709527784,0.0182093419134616,0.0179576184600591,0.5148063781321185,1.569193871228028,9.0,0.4851936218678815,14.0199375,0.02629931751289405,0.041329623921774326,0.06936120432801546,0.03381447071733419
Ses01M_script01_3_F030,1,Ses01_F,0.0044354125857353,0.9724830985069276,0.0212721303105354,0.0018094168044626,0.0757988318800926,0.4444127082824707,132.02149517028903,48.17413625411383,0.0152266835793852,0.0186871215701103,0.38,0.9456451072716168,3.0,0.62,3.1724375,0.007004960902850143,0.037916062003932896,0.08424094703514129,0.02246051145339152
Ses01M_script01_3_M000,1,Ses01_M,0.0159170050173997,0.198141261935234,0.4520752131938934,0.3338664770126343,-0.2286368310451507,0.0438427776098251,98.72439485846832,24.50827518587117,0.0169415846467018,0.0170116648077964,0.5145631067961165,1.223779566705547,3.0,0.4854368932038835,3.2685625,0.028505957988090816,0.07735483059659601,0.10007576157804579,0.05293039429234341
Ses01M_script01_3_M001,1,Ses01_M,0.0157289840281009,0.0365389324724674,0.9362359046936036,0.0114961685612797,-0.232971966266632,0.0379541553556919,99.52373454769204,38.024780689595296,0.0121810249984264,0.0132915321737527,0.3846153846153846,1.2072434607645877,2.0,0.6153846153846154,2.485,0.013802602619398386,0.02937497971579433,0.06267947833985091,0.021588791167596356
Ses01M_script01_3_M002,1,Ses01_M,0.0103677315637469,0.055977240204811,0.7250012159347534,0.2086537927389145,-0.3054866790771484,-0.033308058977127,75.3196417634013,15.245461078487292,0.0045228847302496,0.0034063630737364,0.9888888888888888,2.43907750604325,1.0,0.011111111111111,2.8699375,0.008697965714964083,0.05891229092958383,0.0651190513977781,0.03380512832227396
Ses01M_script01_3_M003,1,Ses01_M,0.0160362888127565,0.134797528386116,0.3598186671733856,0.4893474876880646,-0.2651196420192718,-0.0050186878070235,76.12871674897436,15.370822085678014,0.0054590189829468,0.0041394312866032,0.95,2.638609452818365,2.0,0.05,1.8949375,0.004404144789441488,0.007928907411405816,0.010685613087844104,0.006166526100423652
Ses01M_script01_3_M004,1,Ses01_M,0.0140963578596711,0.0198517236858606,0.8601036667823792,0.1059483215212822,-0.3920853435993194,-0.1093755140900611,71.61651659655817,6.478865828258203,0.0060672285035252,0.0068825162015855,0.9285714285714286,3.166077738515901,2.0,0.0714285714285714,2.2109375,0.006485179251467343,0.02831144626252353,0.04702050407649949,0.017398312756995438
Ses01M_script01_3_M005,1,Ses01_M,0.002389840548858,0.0809623450040817,0.2021756619215011,0.7144721150398254,-0.2410172224044799,-0.1078742668032646,103.2668556327522,31.02407091176525,0.0176420453935861,0.0148197216913104,0.581986143187067,1.877595233796714,11.0,0.418013856812933,13.8475,0.004699825105490163,0.006610254960833117,0.013275706523563715,0.00565504003316164
Ses01M_script01_3_M006,1,Ses01_M,0.0552152507007122,0.5109742283821106,0.3886582851409912,0.0451522357761859,-0.0157131608575582,0.2303992658853531,125.12007437015144,53.26138112019439,0.0106686232611536,0.0111999195069074,0.4814814814814814,1.1715603719704182,3.0,0.5185185185185186,1.707125,0.0040277630323544145,0.02042112195340451,0.04474274852545932,0.012224442492879461
Ses01M_script01_3_M007,1,Ses01_M,0.0036814424674957,0.03683527931571,0.1405024528503418,0.818980872631073,-0.3598549962043762,-0.1842323988676071,69.06820525722621,5.728295407696769,0.0039508291520178,0.0030467098113149,0.988095238095238,3.0097817908201656,1.0,0.0119047619047618,2.658,0.0025852171514998187,0.003951149704516865,0.009484594804234803,0.003268183428008342
Ses01M_script01_3_M008,1,Ses01_M,0.00623345002532,0.0584791265428066,0.2238985002040863,0.7113890051841736,-0.2184403091669082,-0.1829033643007278,92.24208672599217,29.94332753996041,0.0098974499851465,0.0112771345302462,0.4071428571428571,0.9679821295606852,7.0,0.5928571428571429,13.43,0.003662505518877879,0.0122759360820055,0.06149990317644551,0.00796922080044169
Ses01M_script01_3_M009,1,Ses01_M,0.0123885599896311,0.0590648651123046,0.4969303607940674,0.4316161870956421,-0.3393045365810394,-0.1065264642238617,76.66304959957831,16.82769272988184,0.0045353206805884,0.0034060748293995,1.0,2.913991713336065,0.0,0.0,8.236125,0.00664971742371563,0.009724694548640401,0.10383380574639887,0.008187205986178015
Ses01M_script01_3_M010,1,Ses01_M,0.0200428590178489,0.944812536239624,0.0325244553387165,0.0026201389264315,0.2620943188667297,0.5009100437164307,91.81222375914612,27.777679608449183,0.0148421498015522,0.0162406433373689,0.3983050847457627,1.0596201923872912,2.0,0.6016949152542372,3.7749375,0.005396543294773437,0.007898867648327723,0.10281478096731007,0.00664770547155058
Ses01M_script01_3_M011,1,Ses01_M,0.0014446373097598,0.01282599568367,0.0470587946474552,0.938670575618744,-0.1933388262987136,-0.3278612792491913,102.97542197027896,5.832883873253831,0.0140031017363071,0.0083221942186355,0.6838235294117647,1.8391068837195936,3.0,0.3161764705882353,4.3499375,0.2173493897658773,0.22807272324571387,0.10402247740421446,0.2227110565057956
Ses01M_script01_3_M012,1,Ses01_M,0.003137667896226,0.0633599609136581,0.0457257740199565,0.8877765536308289,-0.1493483483791351,-0.1644463539123535,131.05172873805412,38.48758892814008,0.0371294915676116,0.0391582064330577,0.5242105263157895,1.3843111404087014,12.0,0.4757894736842105,15.17,0.15077366668265313,0.16118461480364207,0.11558112036436798,0.15597914074314762
Ses01M_script01_3_M013,1,Ses01_M,0.0066029508598148,0.047299824655056,0.2352103143930435,0.7108868360519409,-0.2835760414600372,-0.1891965866088867,78.48701405143703,17.29129239419955,0.0091185113415122,0.0116023635491728,0.3313253012048193,0.5681818181818181,5.0,0.6686746987951807,5.28,0.0455625900765881,0.06048920908942819,0.09198077239561825,0.05302589958300814
Ses01M_script01_3_M014,1,Ses01_M,0.0122531997039914,0.4429544806480407,0.420488566160202,0.1243037208914756,-0.1457468122243881,0.2108119428157806,86.6384672788745,34.95531596387258,0.0072510889731347,0.008448707871139,0.2957746478873239,0.4421232971344884,3.0,0.704225352112676,2.2618125,0.009184531637583858,0.05259561601560563,0.07114499981980771,0.030890073826594745
Ses01M_script01_3_M015,1,Ses01_M,0.0165822971612215,0.6044938564300537,0.344738095998764,0.034185703843832,-0.0081350179389119,0.2745867073535919,166.78098324393488,59.027569899072006,0.0393492728471756,0.0395375154912471,0.5963302752293578,2.303774230125448,7.0,0.4036697247706422,3.4725625,0.003772552633017767,0.018756999939796515,0.04682875719154254,0.011264776286407142
Ses01M_script01_3_M016,1,Ses01_M,0.0076945172622799,0.9880051016807556,0.0033791346941143,0.0009213084122166,0.2588491439819336,0.5842905044555664,294.2608685883216,162.58765529594592,0.0955994874238967,0.1010786220431327,0.6627906976744186,2.18978102189781,5.0,0.3372093023255814,2.74,0.013642524305032565,0.04207925004884601,0.06773263127543032,0.027860887176939287
Ses01M_script01_3_M017,1,Ses01_M,0.0039664432406425,0.1478440165519714,0.0554744414985179,0.7927150130271912,-0.1765499114990234,-0.1048165708780288,84.66410705422781,25.72149201132716,0.0110234776511788,0.010650135576725,0.5047923322683706,1.0993060630477012,7.0,0.4952076677316294,10.0063125,0.0035378884291276335,0.004634722505579703,0.05574903714004904,0.004086305467353668
Ses01M_script01_3_M018,1,Ses01_M,0.0718023627996444,0.6857975125312805,0.1812799423933029,0.061120182275772,0.0546619109809398,0.1482557505369186,226.8785812728473,103.4237799039486,0.0435445010662078,0.0344246961176395,0.631578947368421,1.851851851851852,7.0,0.368421052631579,4.86,0.007152424717787653,0.00869338803458959,0.09439532530959696,0.007922906376188622
Ses01M_script01_3_M019,1,Ses01_M,0.0005937498062849,0.0061916070990264,0.0181965362280607,0.9750180840492249,-0.222960889339447,-0.4485367238521576,66.84895264935987,2.9694801641937234,0.0050880867056548,0.0036683417856693,0.9444444444444444,3.146853146853147,3.0,0.0555555555555555,2.86,0.005986881745047868,0.007622010807972402,0.09143940235953779,0.006804446276510135
Ses01M_script01_3_M020,1,Ses01_M,0.0083465697243809,0.0383723489940166,0.1186997443437576,0.8345813751220703,-0.2729401290416717,-0.2985250651836395,149.56860525672772,59.88377176158726,0.0146011095494031,0.0105511844158172,0.6532258064516129,2.0253485023497206,5.0,0.3467741935483871,3.9499375,0.0038231796410400417,0.008999319080612623,0.06606726699974387,0.006411249360826332
Ses01M_script01_3_M021,1,Ses01_M,0.0097155952826142,0.0336269475519657,0.7677389979362488,0.1889184713363647,-0.3909919261932373,-0.1051802039146423,99.4691520150312,22.81547393648641,0.0108520109206438,0.0079034036025404,0.5655737704918032,1.7995147736949502,6.0,0.4344262295081967,3.8899375,0.020267262507695703,0.2413295255508274,0.09976766165345909,0.13079839402926155
Ses01M_script01_3_M022,1,Ses01_M,0.0029015231411904,0.0128456717357039,0.0389804802834987,0.9452723860740662,-0.1760795265436172,-0.3694103956222534,92.36833096287836,38.57631204383841,0.0083565255627036,0.0096776224672794,0.3563636363636364,0.7972721901494173,5.0,0.6436363636363636,8.7799375,0.012156405777204782,0.10613221717067063,0.10097749710548669,0.05914431147393771
Ses01M_script01_3_M023,1,Ses01_M,0.0048697558231651,0.0456724725663661,0.0988675951957702,0.850590169429779,-0.290233314037323,-0.2088388949632644,90.67747154980373,30.71863390412747,0.0086957588791847,0.0084239784628152,0.5851063829787234,1.3396408088081382,3.0,0.4148936170212766,2.985875,0.010491263505537063,0.11292949633207172,0.0904074635822326,0.06171037991880439
Ses01M_script01_3_M024,1,Ses01_M,0.0058417599648237,0.0233620628714561,0.0753838270902633,0.8954123854637146,-0.1334269046783447,-0.3020214736461639,104.16017249443132,40.15158800245888,0.0143855325877666,0.0159172639250755,0.4413793103448276,0.8660000270625008,3.0,0.5586206896551724,4.6189375,0.01265404140285682,0.04521964290761389,0.04029533129651099,0.028936842155235357
Ses01M_script01_3_M025,1,Ses01_M,0.0007497277692891,0.0052288817241787,0.0169941615313291,0.9770272970199584,-0.1522474139928817,-0.4371753931045532,90.5408872007304,21.879785523947152,0.0098570007830858,0.0081026460975408,0.5317919075144508,1.0862431826925252,4.0,0.4682080924855492,5.523625,0.004483048818656243,0.027342017184128056,0.053281187126412985,0.01591253300139215
Ses01M_script01_3_M026,1,Ses01_M,0.0008076191297732,0.0049643004313111,0.0169346164911985,0.9772934317588806,-0.1224978938698768,-0.4222876727581024,74.51066522105312,15.61156265929517,0.0062102018855512,0.0065884022042155,0.5402298850574713,1.4440759042397164,9.0,0.4597701149425287,2.7699375,0.20323876425391063,0.20564739083638414,0.0945006602909416,0.2044430775451474
Ses01M_script01_3_M027,1,Ses01_M,0.0102078942582011,0.0788171663880348,0.4372090697288513,0.4737658500671386,-0.3166976869106293,-0.0685760453343391,74.32910855078858,14.490152813608864,0.0051009189337491,0.0041265939362347,0.9888888888888888,2.456140350877193,1.0,0.011111111111111,2.85,0.002780471259029582,0.004558738140622153,0.00701561892637983,0.0036696046998258678
Ses01M_script01_3_M028,1,Ses01_M,0.0007185370777733,0.0040474934503436,0.0137088540941476,0.9815250635147096,-0.1520483791828155,-0.4828628599643707,86.53820564794833,28.20913542263283,0.0081625841557979,0.0093083074316382,0.348729792147806,0.9385773333573996,6.0,0.6512702078521939,13.85075,0.006654858661931939,0.016658300568815322,0.023394571000244467,0.01165657961537363
Ses01M_script01_3_M029,1,Ses01_M,0.0017027776921167,0.015546066686511,0.0509387627243995,0.931812345981598,-0.1458284854888916,-0.3071092069149017,94.99719201007008,27.022764146204494,0.0110148675739765,0.009948288090527,0.4961038961038961,1.382957087655074,9.0,0.5038961038961038,12.2925,0.005767873735749163,0.006928485460230149,0.010486991266952829,0.006348179597989656
Ses01M_script01_3_M030,1,Ses01_M,0.0233858991414308,0.0492672361433506,0.601170003414154,0.3261769413948059,-0.3429904580116272,-0.1466976851224899,82.01176202397514,23.5659475307072,0.0080216750502586,0.00862667709589,0.435,1.253427340383862,4.0,0.565,6.3825,0.004605588523554615,0.007024905289290473,0.007283639791421593,0.005815246906422544
Ses01M_script01_3_M031,1,Ses01_M,0.0009311402100138,0.0042354296892881,0.0138047644868493,0.9810287356376648,-0.1053108423948288,-0.4572740793228149,104.20315849835929,31.82820226348611,0.0193447135388851,0.017126690596342,0.5670731707317073,1.5252621544327931,7.0,0.4329268292682927,10.49,0.015545001614373178,0.023909404349979013,0.05885498207062483,0.019727202982176097
Ses01M_script01_3_M032,1,Ses01_M,0.0009229893912561,0.0044037518091499,0.0136462720111012,0.9810270071029664,-0.094104029238224,-0.4570598602294922,90.5833183528148,26.82603984342885,0.010634284466505,0.0106996390968561,0.435656836461126,0.9639993398700172,10.0,0.564343163538874,23.8589375,0.042365629563573745,0.03487719093100168,0.07343718773918227,0.03862141024728771
Ses01M_script01_3_M033,1,Ses01_M,0.0018445397727191,0.0200194716453552,0.0676073729991912,0.9105287194252014,-0.1718436926603317,-0.2869122326374054,93.4648742973495,28.611675903115163,0.0112186046317219,0.0118666011840105,0.4121621621621621,1.0576414595452142,5.0,0.5878378378378378,9.455,0.0046487487648846585,0.005893515711068176,0.014009548089234158,0.005271132237976418
Ses01M_script01_3_M034,1,Ses01_M,0.0009492885437794,0.0043651219457387,0.0136694954708218,0.9810160994529724,-0.0962206497788429,-0.4593787491321563,94.29049084328452,35.15707252953493,0.0157609414309263,0.0194143280386924,0.3856502242152466,0.8421052631578947,6.0,0.6143497757847534,14.25,0.08045163198839872,0.08194335149601104,0.1137190990615636,0.08119749174220488
Ses01M_script01_3_M035,1,Ses01_M,0.0009836038807407,0.0041761822067201,0.0136201828718185,0.981220006942749,-0.1319531798362732,-0.4782829284667969,100.62351882549449,30.279912299589352,0.0193831641227006,0.0196666792035102,0.4940239043824701,1.6237441353952804,6.0,0.5059760956175299,8.0061875,0.013236065339879134,0.0187831000686856,0.03834480633959174,0.016009582704282366
Ses01M_script01_3_M036,1,Ses01_M,0.0011084212455898,0.0046646278351545,0.0134943611919879,0.9807326197624208,-0.0903702303767204,-0.4613402187824249,101.44096821730032,37.670730759965245,0.0176305789500474,0.0214607212692499,0.4521072796934866,1.199013811140337,4.0,0.5478927203065134,8.3401875,0.008174807610339485,0.017886070802342148,0.017294365260750056,0.013030439206340817
Ses01M_script01_3_M037,1,Ses01_M,0.0010241697309538,0.0051795658655464,0.0158035885542631,0.9779926538467408,-0.1074770838022232,-0.4371813833713531,118.548327990329,35.14228563476022,0.0281943101435899,0.0240379460155963,0.5873015873015873,1.736986173900232,5.0,0.4126984126984127,8.0599375,0.17127282934379767,0.1753083036048338,0.10425313238520176,0.17329056647431573
Ses01M_script01_3_M038,1,Ses01_M,0.0009599634795449,0.0045470329932868,0.0148725509643554,0.979620397090912,-0.0636719614267349,-0.4336139261722564,111.39273769118384,40.1219945848959,0.024819042533636,0.0280855689197778,0.4940617577197149,1.336309095717779,8.0,0.505938242280285,13.4699375,0.013581705221440643,0.013509171851910652,0.08401492023840547,0.013545438536675648
Ses01M_script01_3_M039,1,Ses01_M,0.0137082273140549,0.0117062302306294,0.0219513066112995,0.9526342153549194,0.0224614962935447,-0.4712663292884826,103.90948997782203,46.759874738179285,0.0256946124136447,0.0352339558303356,0.398406374501992,0.99636482520803,5.0,0.601593625498008,8.0291875,0.046892982514691546,0.08756421449361369,0.06952540094498545,0.06722859850415262
Ses01M_script01_3_M040,1,Ses01_M,0.0010018972679972,0.0052050095982849,0.0145076550543308,0.9792854189872742,-0.0931665673851966,-0.4374071061611175,85.65994333607937,27.8691644895488,0.0112537769600749,0.0149851087480783,0.3067484662576687,0.862895493767977,4.0,0.6932515337423313,10.43,0.05062518973136321,0.0857931142905727,0.13120432756841183,0.06820915201096794
Ses01M_script01_3_M041,1,Ses01_M,0.0017131916247308,0.0279528126120567,0.0741889998316764,0.8961449861526489,-0.3343722522258758,-0.264756828546524,77.19794307088694,19.09214686136641,0.0064383950084447,0.0051116961985826,0.8333333333333334,2.3188825884526896,6.0,0.1666666666666666,3.4499375,0.0062079933704808354,0.008793920825701207,0.047913135588169106,0.007500957098091021
Ses01M_script01_3_M042,1,Ses01_M,0.0060729524120688,0.066151350736618,0.2088251709938049,0.7189505696296692,-0.3262808620929718,-0.1137569025158882,75.42968355465032,18.178725555075097,0.0035502226091921,0.0015552191762253,1.0,3.202846975088968,0.0,0.0,2.81,0.005466045145294629,0.0071398770494852225,0.008016901463270188,0.006302961097389925
Ses01M_script01_3_M043,1,Ses01_M,0.0052689271979033,0.0910752341151237,0.0555961243808269,0.8480597138404846,-0.1899519562721252,-0.2040174752473831,88.58637404467599,28.007965146878146,0.0092047313228249,0.0090107694268226,0.396551724137931,1.0836621006112532,2.0,0.603448275862069,3.6911875,0.005459285556571557,0.007407746271928772,0.08708177600055933,0.006433515914250164
